"","Protection","Base","Cap","Fusion","GP1/2","GP1/Core","GP1/Head","HR2","Mucin","Unknown","Neut_VSV","unNeutFrac","Neut_micro","Neut_dVP30","GP_EC50","sGP_EC50","human","mouse","IgG2a","IgG2b","IgG3","Human-IgG1","Mouse-IgG1","P1","P2","R1","R10","R11","R12","R2","R3","R4","R5","R6","R7","R8","R9","All","BDBV & RESTV","BDBV & SUDV","BDBV only","BDBV, SUDV, RESTV ","Marburg only","None","RESTV only","SUDV & RESTV","SUDV only","Polyfunctionality","huADCP","mADCP","CD107a","IFNg","MIP.1b","huADNP","mADNP","sGP_huADCP","sGP_huADNP","Total_G0","Total_G1","Total_G2","Total_Fucose","Total_Bisecting","Total_mono_SA","Total_SA","G0","G0F","G0FB","G1","G1.","G1F","G1F.","G1S1F","G1FB","G2F","G2FB","G2S1","G2S1F","G2S1B","G2S1FB","Escape Region: 10","Escape Region: 28","Escape Region: 48","Escape Region: Base","Escape Region: Cap","Escape Region: Fusion Loop","Escape Region: GP1 Core","Escape Region: Mucin","No Escape Mutants","Binding","No binding","Weak binding only","sGP.binderTRUE"
"R11",0.23073266642487,0.0577005291491953,-0.113680525471025,0.107353162439376,-0.0583957162473784,0.069511699661621,0.135610766045549,-0.0433021159419333,-0.0712063980398896,0.0199381169741036,0.145719062448789,0.158877043740823,0.0614058590221017,0.134632875175442,0.0160185455676884,-0.0089781455033442,0.156053663313584,-0.156053663313584,-0.102989244680345,-0.0433021159419333,-0.0212537570996901,0.158015645109524,-0.0712063980398896,-0.0487206261303292,-0.0712063980398896,-0.0712063980398896,-0.03391487198152,1,-0.0606438161890765,-0.0583957162473784,-0.0372670807453416,-0.0606438161890765,-0.0537139958300111,-0.0512621397878889,-0.0460739448808819,-0.0460739448808819,-0.0606438161890765,-0.0212537570996901,-0.0212537570996901,-0.0433021159419333,-0.0751951840166191,0.0993608008512823,-0.0212537570996901,-0.216415469713484,-0.0212537570996901,0.601043656582205,0.120174531709412,0.0566825058976697,-0.00600679206655746,0.0133482290497189,0.0140157578702119,0.11414515323891,0.163517596480444,0.0133483322302848,-0.0210235013803018,-0.0420469215066146,0.0500559556673853,0.0460514198856277,-0.0767523170358839,0.0660739040427264,0.0123472868497237,0.170525603319215,0.00367078426960272,0.00367078426960272,0.0464862677022594,0.0740828143877302,0.0997821900987259,-0.060744225083813,0.0473902733265546,0.0714136694359394,-0.0363739944516333,-0.149508351592502,0.138849221804724,0.0507234991047479,0.0357192387300344,-0.0263658605564285,0.0246945100697102,0.0694206743133072,0.121488058758661,-0.0212537570996901,-0.0261096704629353,-0.0149833402957325,-0.03391487198152,0.274527695870997,0.402052964602155,0.274527695870997,-0.0149833402957325,-0.254222650466535,-0.030510473748119,-0.030241190268287,0.458369770349309,0.0104188628032774
"R12",0.409997548274053,0.131678791544841,-0.184989560573624,0.125661660495394,-0.0950259320426688,0.0599029971773134,0.164412123890385,0.32178780351157,-0.11587244366483,-0.122363298294505,0.454866666026862,0.494178221077434,0.444745786463805,0.564195550928247,-0.0899297372346268,0.00397389778237804,0.253942339575498,-0.253942339575498,-0.167591898773219,-0.0704644825207817,-0.0345857231933037,0.257135024943378,-0.11587244366483,-0.0792818926669948,-0.11587244366483,-0.11587244366483,-0.0551888482110435,-0.0606438161890765,1,-0.0950259320426688,-0.0606438161890765,-0.0986842105263158,-0.0874074820122098,-0.0834176361706054,-0.0749750124930596,-0.0749750124930596,-0.0986842105263158,-0.0345857231933037,-0.0345857231933037,0.125661660495394,0.311099415966938,-0.0144112700592122,-0.0345857231933037,-0.225690231053067,-0.0345857231933037,-0.0492107551031652,0.0387985285099363,-0.0742323121309017,-0.0725500472998505,-0.158782331870662,-0.303231178508566,-0.348897654659334,-0.37230628879069,-0.282812851073532,-0.0506106085084782,-0.251532066082389,0.0838441840526721,0.415744978063337,-0.401408685768787,-0.249143370612157,0.175075749867148,-0.0764596838234925,0.117295425847643,0.117295425847643,-0.00957819544823394,0.463532354322286,0.0844991975465455,-0.119486114101827,0.180953509423661,-0.161824766124587,-0.385987344719167,-0.234602337186307,0.109714148595168,-0.398152293680925,-0.0415023724614672,-0.0251996198057057,0.26521952826274,-0.086462881447944,-0.102323233503271,-0.0345857231933037,-0.0424876331776949,-0.0243820260836064,-0.0551888482110435,-0.0345857231933037,-0.0243820260836064,-0.0345857231933037,-0.0243820260836064,0.105755427881106,0.519609645480469,0.087759179933978,-0.0424876331776949,-0.0459651608805846
"R2",-0.0823376991872334,-0.0135387488328665,-0.0298859159114057,-0.0678523250247418,-0.0135387488328665,-0.092375055695176,-0.0583957162473784,-0.0678523250247418,0.287709232915063,0.00994645387933457,-0.118389204984638,-0.138277541809876,-0.0366805587267085,-0.133179499139081,-0.0123260340490421,0.190766426422497,-0.330007694126801,0.330007694126801,0.306869664886927,0.0333203381817929,-0.0333036112290428,-0.32547373070519,0.0880661225404832,-0.0763428688805185,-0.111576987834096,-0.111576987834096,-0.05314296696144,-0.0583957162473784,-0.0950259320426688,1,-0.0583957162473784,-0.0950259320426688,-0.0841672381165588,-0.080325298075868,-0.0721956471462458,-0.0721956471462458,-0.0950259320426688,-0.0333036112290428,-0.0333036112290428,-0.0678523250247418,-0.0539403844994683,-0.126924112276145,-0.0333036112290428,0.226335516707833,-0.0333036112290428,-0.0473864850847115,-0.0632713835304414,-0.0257566777365424,0.117878518099048,0.0622998907246926,-0.00470614626258993,-0.109378010939331,-0.0150148862878312,-0.082917761690303,0.0788834673132723,-0.0945703377187779,-0.133564052609972,-0.0421308884920699,0.137149399724863,-0.133115936838327,0.0851593308418198,-0.297384581176183,0.0430275121056035,0.0430275121056035,0.00988192116877159,-0.0589384997255415,-0.173685025236502,-0.0775512026015386,0.209103519595922,-0.170990091019492,0.121462611601686,0.137381022262579,-0.186488594426594,-0.145217666270029,-0.055148328484282,-0.145010005892268,0.0636452306360482,-0.184012565358793,-0.202618674233559,0.165328641458463,-0.0409125930223745,-0.0234781708373247,-0.05314296696144,-0.0333036112290428,-0.0234781708373247,-0.0333036112290428,-0.0234781708373247,0.0303793533465793,-0.166972758139717,-0.0473864850847115,-0.0409125930223745,-0.156780035945886
"R3",0.0212206685909005,0.0577005291491953,0.107071192594803,-0.0433021159419333,0.0577005291491953,-0.0939876502466988,-0.0372670807453416,-0.0433021159419333,-0.0712063980398896,0.0199381169741036,-0.0468524505966132,-0.0252938577099818,-0.0899036057505908,-0.0294910107527158,0.136825076724005,0.0326804496321729,-0.10718837480125,0.10718837480125,0.129432429125299,-0.0433021159419333,-0.0212537570996901,-0.104557615918242,0.0278891725656234,-0.0487206261303292,-0.0712063980398896,-0.0712063980398896,-0.03391487198152,-0.0372670807453416,-0.0606438161890765,-0.0583957162473784,1,-0.0606438161890765,-0.0537139958300111,-0.0512621397878889,-0.0460739448808819,-0.0460739448808819,-0.0606438161890765,-0.0212537570996901,-0.0212537570996901,-0.0433021159419333,-0.0751951840166191,-0.0810006528678932,-0.0212537570996901,0.107432052169597,-0.0212537570996901,-0.030241190268287,0.120174531709412,-0.0600766679274703,-0.0734163474801467,-0.0573973849137914,0.0387101884034425,0.00834394395021275,-0.0790891231956435,-0.0907686591659365,-0.0246942714625767,0.0173526977646346,-0.185540742340441,-0.0680760120048409,0.0981094835154342,-0.0347054849517351,0.0320362037182019,-0.0834273988841562,-0.120802173236017,-0.120802173236017,0.0324400573174041,-0.174862138464733,-0.0790915687404616,-0.107804311549844,0.119810620593191,-0.106453086682545,0.0901007202012935,-0.0103454439718026,-0.0577425850293685,0.0897672451261657,-0.0370545373741478,-0.126155636586455,-0.0824262700975463,-0.0710894405227617,-0.0253656386419182,-0.0212537570996901,-0.0261096704629353,-0.0149833402957325,-0.03391487198152,-0.0212537570996901,-0.0149833402957325,-0.0212537570996901,-0.0149833402957325,0.0649892489914451,-0.106558968015819,-0.030241190268287,-0.0261096704629353,0.0104188628032774
"R4",-0.204121774033767,0.0561105503490045,-0.0412999949187625,0.0275985889873062,-0.0194576908468322,-0.0997321176409526,-0.0606438161890765,-0.0704644825207817,0.206639191202281,0.00148319149447885,-0.027912272688012,-0.0393593273424505,-0.0781727946416022,-0.0108499144409278,0.0699453511824875,0.151709391809609,-0.345771993684618,0.345771993684618,0.134979421174106,0.223724732003482,-0.0345857231933037,-0.341055709701018,0.206639191202281,-0.0792818926669948,-0.11587244366483,-0.11587244366483,-0.0551888482110435,-0.0606438161890765,-0.0986842105263158,-0.0950259320426688,-0.0606438161890765,1,-0.0874074820122098,-0.0834176361706054,-0.0749750124930596,-0.0749750124930596,-0.0986842105263158,-0.0345857231933037,-0.0345857231933037,-0.0704644825207817,-0.060440053400013,-0.0731108334711252,-0.0345857231933037,0.195901140153445,-0.0345857231933037,-0.0492107551031652,-0.0657071853797308,0.0223138795393484,0.00847141270866518,0.0208523992607162,-0.00130328586751533,-0.0601772418061242,0.0742874858613862,0.100352947155124,0.0751556675705299,-0.104913633780478,0.0304098076874976,-0.285851823997571,0.23893374152904,0.211131086517015,0.0905788929213406,-0.0658161482912449,0.133369243463802,0.133369243463802,-0.0988295621249592,-0.314524296653547,-0.0427926527420809,-0.0777745979062804,0.137724519777432,0.0301928087131779,0.166385090633023,0.198977537835794,-0.132526001273371,0.191365068594051,-0.0849603540965115,-0.0992778125104097,0.150747217538363,-0.123177019550212,-0.0634360598364228,-0.0345857231933037,0.115188694392862,-0.0243820260836064,0.19058548915547,-0.0345857231933037,-0.0243820260836064,0.15794146924942,-0.0243820260836064,-0.171282320450575,-0.173400822935581,-0.0492107551031652,-0.0424876331776949,-0.129857858881215
"R5",-0.0956415985729222,0.0831652471865998,-0.0577922822719293,0.154730856409459,-0.000500995464979517,-0.0765528543306704,-0.0537139958300111,-0.0624124462828069,-0.0312171120189394,0.0972963464226789,-0.0323341045821636,-0.0495583041275961,-0.039363091837641,-0.0591389877341829,-0.0358344054424093,0.138462606868212,-0.107066159197371,0.107066159197371,0.01905661874503,0.154730856409459,-0.0306335832426993,-0.103394869879103,0.0401973771202782,-0.0702222834861341,-0.102631601158157,-0.102631601158157,-0.0488823716737844,-0.0537139958300111,-0.0874074820122098,-0.0841672381165588,-0.0537139958300111,-0.0874074820122098,1,-0.0738854320685769,-0.0664075541659701,-0.0664075541659701,-0.0874074820122098,-0.0306335832426993,0.182525100154417,-0.0624124462828069,-0.108380740318933,-0.0517584178463903,0.182525100154417,0.108167591279669,-0.0306335832426993,-0.0435874003404033,-0.0581987695247378,-0.0247050669764707,-0.0432887145386538,0.00673370027410828,-0.0228466743910013,-0.0250147864574953,-0.0370357570726243,-0.0122650488776485,0.00577175424575479,0.0278967582784486,-0.132028878371641,-0.0634892149097025,0.0447310089637193,0.059160519127479,-0.091146734675701,-0.106297501110221,0.118321419342091,0.118321419342091,0.0414543792829525,-0.190467890109908,-0.178210029750505,-0.112567119323297,0.0704694011056516,-0.0803241490743716,-0.0298207302697331,0.260945173510361,-0.139030488572317,0.0606035757327492,-0.0120287503688316,-0.00144310589595701,0.0197203508847017,0.0476236605760089,-0.0916408852270837,-0.0306335832426993,-0.0376325352649034,-0.0215958712640837,-0.0488823716737844,-0.0306335832426993,-0.0215958712640837,-0.0306335832426993,-0.0215958712640837,0.0936706653568079,-0.153586163691328,-0.0435874003404033,-0.0376325352649034,-0.124307167127443
"R6",-0.201169206399324,-0.080325298075868,-0.101162071622175,0.053471811087083,-0.080325298075868,-0.0679471449926179,0.0784466078572239,0.053471811087083,0.199455357868471,0.0393218411171249,-0.0461755336964435,-0.0394381613582003,-0.0188361819764659,0.0211648124196859,-0.00776199679194841,0.0794874506258239,-0.180359298967079,0.180359298967079,-0.0254092402834744,0.166507158574967,0.192686989090181,-0.176656970848807,0.125104811520179,-0.0670168818511119,-0.0979468275246955,-0.0979468275246955,-0.0466510623755351,-0.0512621397878889,-0.0834176361706054,-0.080325298075868,-0.0512621397878889,-0.0834176361706054,-0.0738854320685769,1,-0.0633762815821974,-0.0633762815821974,-0.0834176361706054,-0.0292352673102343,-0.0292352673102343,-0.0595635364008013,-0.103433538590698,0.0915662905630896,-0.0292352673102343,0.0910811198467859,-0.0292352673102343,-0.0415977879640829,-0.0555421992491826,-0.0878580555317069,-0.0796209096217905,-0.0676016575393866,-0.020531045698272,-0.0668609514193598,-0.061593295799316,0.212571299628583,-0.0297948621964758,0,0.011517341689394,-0.0696047144506183,0.0353030878261241,0.105659159211311,-0.0666010953346472,-0.155485615164097,0.22383789708146,0.22383789708146,0.117682705123837,-0.089634963582675,-0.104160989208082,0.0448246142246412,0.0130206940475761,-0.11342158161457,-0.00450678587845852,0.277933143493965,-0.215617095898385,-0.0027541540221302,-0.0333119441038998,0.00776258689699986,0.173012174039277,0.0232883308784449,-0.110433470313111,-0.0292352673102343,0.145835617616508,-0.0206100952735708,0.236648116414078,-0.0292352673102343,-0.0206100952735708,-0.0292352673102343,-0.0206100952735708,-0.150106989892081,-0.146575492494482,-0.0415977879640829,-0.0359147416518266,-0.106545299662135
"R7",-0.0177679470971497,-0.0721956471462458,0.0414009191197816,-0.0535351646341009,-0.0721956471462458,0.0859385322040896,-0.0460739448808819,-0.0535351646341009,-0.088033717501903,0.142264810192815,-0.05432467754303,-0.0638454472303863,-0.00167772683755267,-0.0792614202276238,-0.0184287301745591,-0.0523912381523776,0.19293187816619,-0.19293187816619,-0.127327407669811,-0.0535351646341009,-0.0262763922887944,0.195357510636334,-0.088033717501903,-0.0602341637175709,-0.088033717501903,-0.088033717501903,-0.041929550452219,-0.0460739448808819,-0.0749750124930596,-0.0721956471462458,-0.0460739448808819,-0.0749750124930596,-0.0664075541659701,-0.0633762815821974,1,-0.0569620253164557,-0.0749750124930596,-0.0262763922887944,-0.0262763922887944,-0.0535351646341009,0.0638548322977651,-0.0258145179037134,-0.0262763922887944,-0.000639326731220559,-0.0262763922887944,-0.0373877133836808,0.0824089782889711,0.052872901029329,0.253594470338043,-0.105066868152857,0.145774624175382,0.0412630563985697,0.0783884432816096,0.0676613857493397,0.151824668316966,0.147973756717898,0.0863640323397237,-0.227736709080652,0.141372696938661,0.223886521047155,-0.0965418674078331,0.294850755539372,-0.211510183297887,-0.211510183297887,0.213624149231348,-0.211234321136649,0.0849922033423696,0.0195312807091236,-0.122130069508514,0.262119445902476,0.113318411859765,-0.256905309763779,0.365331364930588,0.315202025726617,0.225891733809108,0.132586914128117,-0.247542611926711,0.0574924139678314,0.175780960052842,-0.0262763922887944,0.167376964015274,-0.0185241661302749,-0.041929550452219,-0.0262763922887944,-0.0185241661302749,-0.0262763922887944,-0.0185241661302749,-0.00735204484208875,-0.131740719174474,-0.0373877133836808,-0.0322798430600885,0.0925525329874781
"R8",-0.0724599092555636,-0.0721956471462458,0.0414009191197816,-0.0535351646341009,-0.0721956471462458,0.0859385322040896,0.096413995769253,-0.0535351646341009,-0.00635799070847077,-0.0145551455972847,-0.0297803955205767,-0.0286653028381326,0.0229289334465532,-0.0383977546880489,-0.0610623596828675,-0.161909645589551,0.0844482968404197,-0.0844482968404197,-0.0634725215411071,-0.0535351646341009,-0.0262763922887944,0.0871495362540196,-0.00635799070847077,-0.0602341637175709,-0.088033717501903,-0.088033717501903,-0.041929550452219,-0.0460739448808819,-0.0749750124930596,-0.0721956471462458,-0.0460739448808819,-0.0749750124930596,-0.0664075541659701,-0.0633762815821974,-0.0569620253164557,1,-0.0749750124930596,-0.0262763922887944,-0.0262763922887944,0.0706366755588831,-0.0929651234923345,0.197169507436983,-0.0262763922887944,-0.107406890845054,-0.0262763922887944,0.136049734812838,-0.0499208233865883,-0.026576325914213,0.0915910614127637,0.0357557404708675,0.106718026754808,-0.0404377952705983,0.00522589621877397,-0.0132022216096273,0.168877439033727,0.160900832118904,-0.0203533069845209,-0.0132021280626465,-0.00660105977923707,0.0423569093872997,-0.0112769702670118,0.0569348007431436,-0.072887124283407,-0.072887124283407,0.00303208469876751,0.023103753874321,0.0269554560762208,-0.0310849960581826,0.0393346845489132,0.0286048503398295,0.0253041113861611,-0.201343347694953,0.165059351625266,0.0825136193001616,0.0154079623548234,0.108105098033921,-0.0489584276921718,-0.0192558324294172,0.00935297753019816,0.217510136168354,-0.0322798430600885,-0.0185241661302749,-0.041929550452219,-0.0262763922887944,-0.0185241661302749,-0.0262763922887944,0.325202027620381,-0.0950514368870046,-0.0690606619034279,0.136049734812838,-0.0322798430600885,0.145666873224278
"R9",-0.0486735057309304,-0.0950259320426688,0.00659652696619123,-0.0704644825207817,0.131678791544841,0.00669129223789139,-0.0606438161890765,0.223724732003482,-0.11587244366483,0.00148319149447885,-0.0408346211546842,-0.049649347562699,-0.114388439616808,-0.109055550278044,0.080589208971127,0.0518944298639956,0.253942339575498,-0.253942339575498,-0.167591898773219,-0.0704644825207817,0.15794146924942,0.214407115325921,-0.11587244366483,-0.0792818926669948,-0.11587244366483,-0.11587244366483,-0.0551888482110435,-0.0606438161890765,-0.0986842105263158,-0.0950259320426688,-0.0606438161890765,-0.0986842105263158,-0.0874074820122098,-0.0834176361706054,-0.0749750124930596,-0.0749750124930596,1,0.350468661692144,0.15794146924942,0.223724732003482,0.0634064363889707,0.102987856764614,0.15794146924942,-0.310008505294369,-0.0345857231933037,-0.0492107551031652,-0.0657071853797308,-0.0768834661355768,-0.0156395311544588,0.0794997721814805,-0.0640782218195036,0.0104278252949241,-0.0447462634135835,-0.0447461192942762,0.0249794848861588,0.0712456974741137,-0.0430081565866038,0.145315250953173,-0.158565119378363,0.0165081919498901,-0.225469762235855,0.0371437668574353,0.0577788579175428,0.0577788579175428,0.306719940603673,0.0979630233361531,-0.0997047086731732,-0.06930194617906,-0.0782031973499617,-0.0642954775474868,-0.0549548667495493,-0.12251455386396,0.15772766708929,-0.110778870582254,0.0143411339395646,0.306740199703935,-0.153571012679572,0.122308045867318,0.113837312857142,-0.0345857231933037,-0.0424876331776949,0.247071197647211,-0.0551888482110435,-0.0345857231933037,-0.0243820260836064,-0.0345857231933037,-0.0243820260836064,0.0364959907981856,-0.173400822935581,-0.0492107551031652,-0.0424876331776949,-0.00401881188026969
"All",0.0230520789370055,-0.0333036112290428,-0.0648330437212558,-0.0246955928858879,0.165328641458463,0.086265745809749,-0.0212537570996901,-0.0246955928858879,-0.0406096602582115,-0.0428845013935118,-0.0760851533069737,-0.0770852955286533,-0.133502889519465,-0.0658134518120697,0.0422517942838043,-0.015360955560567,0.088998831897997,-0.088998831897997,-0.0587357084734955,-0.0246955928858879,-0.0121212121212121,0.0901177680660818,-0.0406096602582115,-0.0277858188194219,-0.0406096602582115,-0.0406096602582115,-0.0193419617728553,-0.0212537570996901,-0.0345857231933037,-0.0333036112290428,-0.0212537570996901,-0.0345857231933037,-0.0306335832426993,-0.0292352673102343,-0.0262763922887944,-0.0262763922887944,0.350468661692144,1,-0.0121212121212121,-0.0246955928858879,-0.0428845013935118,-0.0461954133927088,-0.0121212121212121,-0.12342372232847,-0.0121212121212121,-0.0172468274818662,-0.0230283093235919,-0.142856258378579,-0.101629944632172,-0.0114189257218336,-0.118757821985499,-0.0982180730907972,-0.0822171655273078,-0.0468179573551648,-0.115331372663339,0.00342567771655007,-0.0353987381441932,0.0759359049644304,-0.0456757028873342,-0.119328081254972,0.0525278027146087,-0.0125609639357925,-0.103912826490791,-0.103912826490791,0.0120160234335571,0.107338109211424,-0.0371130625465848,-0.143330601320668,0.0913592330509591,0.0291185231861953,0.00228378955768988,-0.0976371609829468,0.0491111567986391,-0.0331150339113284,-0.0451208322155469,0.0108492584185781,-0.0736529248962376,-0.0496793996268534,0.0799450977520157,-0.0121212121212121,-0.0148905839382535,-0.00854513605086448,-0.0193419617728553,-0.0121212121212121,-0.00854513605086448,-0.0121212121212121,-0.00854513605086448,0.0370639632761713,-0.0607715543505497,-0.0172468274818662,-0.0148905839382535,0.00594197277723539
"BDBV & RESTV",-0.0293914006446821,-0.0333036112290428,-0.0648330437212558,-0.0246955928858879,0.165328641458463,-0.0536020168138246,-0.0212537570996901,-0.0246955928858879,-0.0406096602582115,0.119881674350044,-0.0760851533069737,-0.0770852955286533,-0.133502889519465,-0.0658134518120697,-0.067374482776877,0.0995389920324744,-0.0235981751244689,0.0235981751244689,-0.0587357084734955,0.233064657860567,-0.0121212121212121,-0.0221931816879157,-0.0406096602582115,-0.0277858188194219,-0.0406096602582115,-0.0406096602582115,-0.0193419617728553,-0.0212537570996901,-0.0345857231933037,-0.0333036112290428,-0.0212537570996901,-0.0345857231933037,0.182525100154417,-0.0292352673102343,-0.0262763922887944,-0.0262763922887944,0.15794146924942,-0.0121212121212121,1,-0.0246955928858879,-0.0428845013935118,-0.0461954133927088,-0.0121212121212121,-0.12342372232847,-0.0121212121212121,-0.0172468274818662,-0.0230283093235919,-0.162019902795218,-0.157583509654379,-0.0970608686355852,-0.0599498620599877,-0.0719504488920956,-0.0719400198363943,-0.0947778161092361,-0.0730812658460762,-0.0319729920211339,-0.0610913706682044,-0.0696554917718835,0.0582365211813511,0.0719394174073037,0.0845012478452401,-0.10048771148634,0.0616625563791506,0.0616625563791506,-0.00286095796037074,-0.0491014754903325,-0.0993488135862424,-0.00399726776591504,-0.0622384775159659,0.0884974724286329,0.0548109493845572,0.0325457203276489,-0.0422584372453406,0.0622334257988758,-0.0028557488744017,-0.0810839313388468,0.0913524649875815,-0.0639550891747997,-0.0479670586512094,-0.0121212121212121,-0.0148905839382535,-0.00854513605086448,-0.0193419617728553,-0.0121212121212121,-0.00854513605086448,-0.0121212121212121,-0.00854513605086448,0.0370639632761713,-0.0607715543505497,-0.0172468274818662,-0.0148905839382535,-0.104314633200355
"BDBV & SUDV",-0.00616428650507713,-0.0678523250247418,-0.00383982448827561,-0.050314465408805,-0.0678523250247418,0.0332743188285057,-0.0433021159419333,0.474842767295597,-0.0827375700501085,-0.0873723004710978,0.0557084644446721,0.0444293352080753,0.0203997729910984,-0.0111739527100154,-0.0360618943198895,0.0344258223662246,0.181325010889482,-0.181325010889482,-0.119667334406865,-0.050314465408805,-0.0246955928858879,0.183604716235448,-0.0827375700501085,0.0615638640913283,-0.0827375700501085,-0.0827375700501085,0.125117384126045,-0.0433021159419333,0.125661660495394,-0.0678523250247418,-0.0433021159419333,-0.0704644825207817,-0.0624124462828069,-0.0595635364008013,-0.0535351646341009,0.0706366755588831,0.223724732003482,-0.0246955928858879,-0.0246955928858879,1,-0.0873723004710978,-0.0941179075931844,-0.0246955928858879,-0.251461814924493,-0.0246955928858879,-0.0351384519803881,-0.046917564532222,0.0118314390180807,0.0125049959821889,0.0337339079706636,0.0337341904608965,0.0596252534376511,0.04245865946405,-0.0572899244821848,-0.0337339731600875,-0.0465295282353981,-0.0721209081353594,0.14482324992081,-0.230321164765221,0.134935979559918,-0.132901848431838,0.0825908702418682,0.197751641441784,0.197751641441784,0.0813128324323207,0.120395386967898,0.00959711703674479,-0.0491547306085792,0.0930670300639793,-0.100911824399563,-0.213745433385037,-0.00319908022980722,0.131762955893574,-0.0892789348666509,0.0142547466919328,0.147748669744554,0.105855904112817,0.0634055091108672,0.0226867256505642,-0.0246955928858879,-0.0303378733987105,-0.0174097440880005,-0.0394070501184394,-0.0246955928858879,-0.0174097440880005,-0.0246955928858879,-0.0174097440880005,0.0755136151939805,0.0750034015919468,-0.0351384519803881,-0.0303378733987105,0.0121060946032648
"BDBV only",0.165339488414483,0.13772013063694,-0.0269142676458914,0.0784364970138264,0.0738332922581374,0.0352885717010066,-0.0751951840166191,-0.00446790172863568,-0.0891443125720864,-0.0993730407523511,0.180914702583435,0.204000464919717,0.146926181029468,0.263892255666,0.0997183066264158,0.0270744984178695,0.206230322417818,-0.206230322417818,-0.207805254680143,-0.0873723004710978,-0.0428845013935118,0.210465103564611,0.0199186925527373,0.0509400871464283,0.128981697677561,-0.0891443125720864,-0.0684313068946044,-0.0751951840166191,0.311099415966938,-0.0539403844994683,-0.0751951840166191,-0.060440053400013,-0.108380740318933,-0.103433538590698,0.0638548322977651,-0.0929651234923345,0.0634064363889707,-0.0428845013935118,-0.0428845013935118,-0.0873723004710978,1,-0.163438049776112,-0.0428845013935118,-0.436669595355484,-0.0428845013935118,-0.0610187817673292,-0.0814734989704183,-0.0719095418728842,-0.0721698604367254,-0.10687591978863,-0.117711405964041,-0.037651167903825,-0.125240851356522,-0.146909616397971,-0.138277874777507,-0.134053988738316,0.0451744451464367,0.132952260773664,-0.121566767869541,-0.0958580307166139,0.0694152408956592,0.0956752574617319,-0.0896146928239557,-0.0896146928239557,-0.0922021028621808,0.196674108747291,0.0921889317246054,0.0736497373565646,-0.172264952688038,0.157377129318997,-0.139379690512786,-0.1665666103672,0.0653872901242922,-0.0321363750821634,0.156513294494096,0.0492201434693613,-0.0508676512800379,0.0602410535059252,0.179807632348703,-0.0428845013935118,-0.0526824595811445,-0.0302324466576863,-0.0684313068946044,-0.0428845013935118,-0.0302324466576863,0.119881674350044,-0.0302324466576863,0.0725779861867433,0.245329662815399,0.0547782245411251,0.0806201275408423,-0.0144397172579151
"BDBV, SUDV, RESTV ",-0.106830799706771,-0.126924112276145,-0.0551635230446301,0.141647450927742,-0.00580224513262375,0.179514393068431,0.18954152771087,-0.0941179075931844,-0.154768353577657,-0.014560844434599,-0.110188513200484,-0.0958655209630134,-0.0580469582166937,-0.0642107054320444,-0.0106190597713348,-0.184900536012315,0.133207345724276,-0.133207345724276,-0.223848927542357,-0.0155294547528754,-0.0461954133927088,0.137995043066294,0.10369479689703,-0.0351571846249478,-0.0513830933877821,-0.0513830933877821,0.123250758354182,0.0993608008512823,-0.0144112700592122,-0.126924112276145,-0.0810006528678932,-0.0731108334711252,-0.0517584178463903,0.0915662905630896,-0.0258145179037134,0.197169507436983,0.102987856764614,-0.0461954133927088,-0.0461954133927088,-0.0941179075931844,-0.163438049776112,1,-0.0461954133927088,-0.470382814723022,-0.0461954133927088,-0.065729756832097,-0.0877636871874262,-0.10127517124725,-0.138914433257735,-0.0335966020119187,-0.0711975403684332,-0.0625029052580804,-0.12098390722504,0.0809458067118733,-0.027678083123444,0.160497756761601,0.0503079624067629,0.10827512907935,-0.144134644900874,0.0454338638275358,-0.0511789687585618,0.0236745640022935,0.0264596534267684,0.0264596534267684,0.0411714600265624,0.148138671308496,0.0341202576259282,-0.0269860731337449,0.00417817376264958,0.0236745030010979,-0.109667876526853,-0.0854758282987425,0.0259424372249402,-0.0372523588053677,0.0430120118343843,0.0362120057957191,-0.0102705829127597,0.0672027715211094,-0.0254190579601546,-0.0461954133927088,-0.0567498261566321,-0.0325665526202465,-0.0737145683936493,0.108097267338939,0.184978018883,-0.0461954133927088,-0.0325665526202465,0.0302452463050663,-0.0729267585752134,0.044038937077505,0.0696131200854688,0.17391806075167
